,time,amp,amp_fft
852,2366.004,(-4.9999999999999085+2.3797571502583405e-14j),(527.7232236414386+226.2229029419533j)
853,2368.781,(1.0000000000000802+1.0102379065229479e-14j),(122.41798129978703-326.7415301211879j)
854,2371.558,(3.9999999999999565-1.2269541872751517e-14j),(743.6849981032294-437.9410802165022j)
855,2374.335,(7.000000000000059+1.7399988717256773e-14j),(-164.6754635449904-40.06042003215649j)
856,2377.112,(4.999999999999891+1.5908383860766605e-14j),(61.955697207586866-39.634004006510565j)
857,2379.889,(8.000000000000096-9.407913992444094e-15j),(325.23688900990606+295.11516553782496j)
858,2382.666,(10.000000000000098+3.722090230937837e-14j),(386.89372306890283+41.66391212813585j)
859,2385.443,(20.999999999999993+9.959799071909016e-15j),(774.1412096977874-228.36025386235832j)
860,2388.2200000000003,(22.999999999999833+1.819175693784581e-14j),(167.65016192032357+140.2730470598575j)
861,2390.9970000000003,(24.99999999999992+3.9599193267860563e-14j),(-32.939346241390126-166.69414243955998j)
862,2393.7740000000003,(26.00000000000018+1.6804214588269433e-14j),(272.3139011717234+789.9901113087838j)
863,2396.551,(30.000000000000153+2.657128564510691e-14j),(209.1313600983394+173.11027290579287j)
864,2399.328,(32.999999999999766+3.2305418684104445e-14j),(1080.4456920677344+457.7485576806719j)
865,2402.105,(39.999999999999844+4.744903157553716e-14j),(101.94595446652392+124.29009394404925j)
866,2404.882,(44.999999999999865+4.4489729900763385e-15j),(24.920875761978948+57.8345696595907j)
867,2407.659,(43.00000000000008+2.1171019769977884e-14j),(-262.354055798104+421.11955775187175j)
868,2410.436,(41.0000000000001+2.8784950366017466e-14j),(7.216323917393481+627.6248793492284j)
869,2413.213,(46.99999999999984+4.7293943580612105e-14j),(788.4423700679481+711.7667833756987j)
870,2415.9900000000002,(51.99999999999987+3.2073572419978417e-14j),(31.612951244772663+695.8055072045095j)
871,2418.7670000000003,(55.99999999999986+3.8450847643901184e-14j),(-11.816108261428099-345.6770246152182j)
872,2421.5440000000003,(59.00000000000014+2.7950132038203462e-14j),(-619.0758318673526+612.8675512128847j)
873,2424.321,(56.000000000000135-1.5673866094820736e-14j),(-380.80748385550277+133.76459794280385j)
874,2427.098,(57.000000000000014-2.3921197529454255e-15j),(158.49025763403029+1393.8366790122654j)
875,2429.875,(56.000000000000135+2.4309714142702764e-14j),(-415.6259377015544+325.1284630184969j)
876,2432.652,(59.999999999999886-5.816318920976571e-15j),(-88.06010553272344-17.15361042169691j)
877,2435.429,(66.00000000000011+1.907714921529841e-14j),(-738.7216155990643-469.60912822675505j)
878,2438.206,(59.999999999999986+1.6439883501240505e-14j),(-603.1187606726022+34.62253922655228j)
879,2440.983,(57.00000000000015+2.861998472699038e-14j),(-136.059657727863+821.9671459392732j)
880,2443.76,(56.99999999999989-1.5820074091333282e-14j),(-850.7215352505091+609.5120248853119j)
881,2446.5370000000003,(52.99999999999985+1.298352876466993e-14j),(454.92766336332363-830.160402052832j)
882,2449.3140000000003,(55.00000000000005-4.945178045693299e-15j),(-521.4720579152606-521.1817270343738j)
883,2452.091,(57.00000000000015+2.7361395845003282e-14j),(-199.4895894403898-1164.0346924776932j)
884,2454.868,(54.999999999999915-5.273059915399081e-15j),(-846.7903678601488+936.4743435493651j)
885,2457.645,(48.99999999999994-4.0688042134655786e-14j),(-575.0950156493031-260.645171949402j)
886,2460.422,(43.99999999999991-3.508377269399186e-14j),(617.2219904232895-113.9687102239959j)
887,2463.199,(36.00000000000017-2.8610522139160982e-15j),(613.6507371294354-1073.6063349713113j)
888,2465.976,(36.000000000000185-1.3176450437441829e-14j),(307.2222977912982-1208.0642836222464j)
889,2468.753,(33.999999999999986-2.8210177311694835e-14j),(-204.2617012427695+43.993539415024046j)
890,2471.53,(28.999999999999943-3.28910906481278e-15j),(-876.6887075809949-14.54301687604891j)
891,2474.3070000000002,(24.999999999999883+6.3033710111979424e-15j),(1507.1036851840863+68.10880589769761j)
892,2477.0840000000003,(17.00000000000016+9.300255622546992e-15j),(853.6944832024491-351.4713365264632j)
893,2479.8610000000003,(11.000000000000044+1.93922131691357e-14j),(2233.481313948244-1027.2561589499608j)
894,2482.638,(9.999999999999767+1.0394253296398828e-14j),(-719.8595528725929+482.5636869833042j)
895,2485.415,(6.999999999999986-5.118782425069469e-15j),(-61.469337835134525-511.4302908753931j)
896,2488.192,(2.9999999999997526+2.0587904846413694e-14j),(624.7998151793314+1327.6280454654823j)
897,2490.969,(-4.999999999999898-1.0017737988272915e-14j),(1931.413209786965+525.7862585552484j)
898,2493.746,(-6.999999999999971+3.142639164469454e-14j),(2029.8451905611184+446.1404741121205j)
899,2496.523,(-9.000000000000059-8.976208740537035e-15j),(166.02471268526028+698.4384959218318j)
900,2499.3,(-7.999999999999971-1.6154152914271566e-14j),(-1104.7940820149433-532.4547172872174j)
901,2502.077,(-9+1.265200252247877e-14j),(453.08439291319564+2003.5971961796708j)
902,2504.8540000000003,(-10.999999999999899+2.3986266962148303e-15j),(-18.159837896441218+1408.9561505832114j)
903,2507.6310000000003,(-14.999999999999957+1.0526049393680582e-14j),(2690.845228122829+2379.597311750943j)
904,2510.408,(-19+1.643166258386311e-15j),(-1369.1560430429736+447.8310770013878j)
905,2513.185,(-17.99999999999993-1.3202242417000232e-14j),(35.57876838628707-816.3752449921362j)
906,2515.962,(-16.00000000000009-1.531132605270172e-14j),(-2091.8076971054234+945.1539879736567j)
907,2518.739,(-18.999999999999904-6.131899940633241e-15j),(-395.1297450270238+1786.3504607796285j)
908,2521.516,(-21.99999999999989+5.174462502109014e-14j),(-157.47622319862575+2814.969048386901j)
909,2524.293,(-24.99999999999997-3.5974650215203633e-16j),(-837.9188965846358+748.5811227616423j)
910,2527.07,(-26.000000000000146+1.8994886277985612e-14j),(-478.9335487913746-2531.0820783993804j)
911,2529.847,(-31.00000000000002-2.8119154502960246e-14j),(-1523.7265100826926+42.78281886471525j)
912,2532.6240000000003,(-29.99999999999985+1.3990701043728563e-14j),(-2151.3434634587356-981.1873616363248j)
913,2535.4010000000003,(-29.999999999999847-2.483783147698988e-15j),(-819.6335348605983+3708.403105043083j)
914,2538.1780000000003,(-33.00000000000017+1.537734907105568e-14j),(-1969.5528176477294-1555.522932176317j)
915,2540.955,(-32.000000000000156-2.262834225844452e-14j),(2170.0505581152074-1445.4923564344458j)
916,2543.732,(-33.000000000000114+1.900145920494663e-14j),(-1037.8193218049782-3557.143819089263j)
917,2546.509,(-35.999999999999915-2.892637304994576e-14j),(-267.0767921670946-790.6448835653237j)
918,2549.286,(-36.99999999999992-1.4362532327366733e-14j),(-2672.932587606705+638.1889162100586j)
919,2552.063,(-39.000000000000114+2.0087727811592915e-14j),(-728.6237470686882-298.1325626817263j)
920,2554.84,(-41.000000000000135+6.773714350940463e-16j),(3800.8331019822554-2010.438316254721j)
921,2557.617,(-38.00000000000015-8.837001660957504e-15j),(1821.8123989013643-1114.8378320629436j)
922,2560.3940000000002,(-40.99999999999989+9.857608601980748e-15j),(2417.9090756030614-3210.1800719161456j)
923,2563.1710000000003,(-39.999999999999886-8.563591990003653e-15j),(-3026.017216536283+1768.0321544494975j)
924,2565.9480000000003,(-39.99999999999997+1.0245870831854455e-14j),(578.8844432147753-2752.619656681213j)
925,2568.725,(-38.000000000000014-1.5366730178206085e-15j),(3282.496130613272+3538.387424774024j)
926,2571.502,(-36.00000000000003+3.902859514582731e-15j),(4420.901687853619-1159.2101074036948j)
927,2574.279,(-33.99999999999991+4.0718096945240384e-16j),(3116.996483316436+2067.0345878622775j)
928,2577.056,(-32.9999999999999-1.4729112816594746e-14j),(-1477.4940027650237-1375.5773519508134j)
929,2579.833,(-32.00000000000006+1.2535827650433299e-14j),(-863.2184591785629-81.93709911091992j)
930,2582.61,(-30.000000000000014-4.735683024609685e-15j),(2676.2287290037443+3935.2734941717777j)
931,2585.387,(-24.000000000000117+2.908413884063494e-14j),(1058.6744060328497+4201.896850875851j)
932,2588.164,(-18.99999999999986-1.1634573393914268e-15j),(4405.376683141389+3606.6490226818396j)
933,2590.9410000000003,(-18.999999999999932-4.851261558773618e-14j),(-4609.629037125356-647.3811585635026j)
934,2593.7180000000003,(-23.000000000000068+1.444522769134445e-14j),(2500.6538537831284-2081.5096438148153j)
935,2596.4950000000003,(-23.000000000000064-1.35541595395084e-14j),(-4795.7755324118325+4872.833370888597j)
936,2599.272,(-22.000000000000096-1.253397364451496e-14j),(1109.7236800705277+3861.5216660279666j)
937,2602.049,(-20.000000000000007+2.3612779374939966e-14j),(-3121.1160042500887+5747.916336676992j)
938,2604.826,(-14.999999999999929+5.608811225025116e-15j),(-161.2390047506551-2572.206116749802j)
939,2607.603,(-17.00000000000019+4.8494061993648784e-14j),(-311.5778083873288-2589.701501274322j)
940,2610.38,(-24.000000000000085+1.9428449120314677e-14j),(-2790.381666755961+1576.7020443864685j)
941,2613.157,(-24.000000000000004-5.496041569961324e-14j),(-5136.58286939274+531.6599492767477j)
942,2615.934,(-19.999999999999947+9.449233393820918e-15j),(-3049.308538537301+5182.229377955893j)
943,2618.7110000000002,(-15.999999999999782-1.0850318148440173e-14j),(-2630.0586423860636-5819.846082690183j)
944,2621.4880000000003,(-18.000000000000174-2.327265599266002e-15j),(5862.322358747644-12.433279775054416j)
945,2624.2650000000003,(-17.999999999999915-2.842845872790763e-14j),(-4770.493457048731-4613.863452821253j)
946,2627.042,(-21.00000000000005-1.923347761896353e-14j),(-741.742327920286+36.43117222965793j)
947,2629.819,(-20.999999999999904-8.75438345326106e-15j),(-7362.745941344288-1962.615928496446j)
948,2632.596,(-19.999999999999936-1.1843550775863044e-14j),(3300.838315739685-2324.2862158736343j)
949,2635.373,(-20.000000000000103+3.972709872433101e-15j),(4773.739062347928-950.4715809586496j)
950,2638.15,(-22.99999999999998-2.549759344215595e-15j),(1727.9038580995523-1202.5628844335697j)
951,2640.927,(-25.000000000000007+1.9828475486204437e-14j),(763.920390231815-4863.339641524405j)
952,2643.704,(-28.99999999999989+1.4041357643402281e-14j),(-4233.506463773622-604.6929328739616j)
953,2646.481,(-28.999999999999915+1.6551184011165487e-15j),(4886.850960796108-5487.661609304617j)
954,2649.2580000000003,(-24.00000000000005+2.988196794859203e-14j),(4641.413755238344+8535.020803112875j)
955,2652.0350000000003,(-12.000000000000018+3.163488141311765e-14j),(4215.558941126833-3024.8241697974945j)
956,2654.8120000000004,(-6.0000000000000755+1.5654687375871455e-14j),(2540.24419049708+2579.448579522363j)
957,2657.589,(1.5643308870494367e-13-1.9609078177142613e-14j),(-300.0842101465191-6913.631478465762j)
958,2660.366,(3.0000000000000955+8.201113526138782e-15j),(4281.71392671213+3224.565489298829j)
959,2663.143,(-5.000000000000058-3.7473430288763694e-14j),(1434.5076482986042+6877.738461433541j)
960,2665.92,(-26.000000000000032+1.3382341412524873e-14j),(-129.79024495534213+5072.077602570995j)
961,2668.697,(-65.00000000000011+9.379045423542658e-15j),(4761.337662983477+2490.690416396743j)
962,2671.474,(-138.00000000000003-5.569079423597195e-16j),(-1552.5537966541347-2252.4366295483374j)
963,2674.251,(-234.99999999999994+1.518130877996544e-14j),(6100.023844123607+1385.7465490440995j)
964,2677.0280000000002,(-336.0000000000002-5.480559861360284e-15j),(-8394.53264308744+7932.3191446688525j)
965,2679.8050000000003,(-418.00000000000006+1.453236103034232e-15j),(1616.3711960431979+2843.8462114697068j)
966,2682.5820000000003,(-471+3.123428967134833e-14j),(-4964.581268525758+5069.993142991936j)
967,2685.359,(-486+3.425460549407661e-14j),(4652.365266963882-3294.1843685744802j)
968,2688.136,(-445.9999999999998+9.764771315874792e-15j),(-7.731564422409974+4260.128636583965j)
969,2690.913,(-342.0000000000002-3.625194524002936e-15j),(-5712.490777507482+2306.945278245046j)
970,2693.69,(-211.99999999999994+3.109772948598397e-14j),(-8042.845645223997+28.075163944996802j)
971,2696.467,(-84.00000000000006+1.23699082811454e-14j),(-830.342994236903+3066.434818536792j)
972,2699.244,(42.000000000000135+2.799676236565944e-14j),(1176.414956651254-3428.4703732372836j)
973,2702.021,(33.000000000000135+1.9949665167536117e-14j),(1731.122727329922+5234.657044993334j)
974,2704.7980000000002,(5.999999999999898-7.414125387489197e-15j),(-8847.95027388532-6138.1750730609365j)
975,2707.5750000000003,(5.093170329928398e-14+5.1210806755318436e-15j),(1367.9620915009314-1594.8857556245084j)
976,2710.3520000000003,(-2.000000000000051-5.8788876252624745e-15j),(-7748.278419671619-4300.60157810465j)
977,2713.129,(1.0000000000000981+8.000185780108838e-15j),(5408.960497191996+2171.1741821554324j)
978,2715.906,(-0.9999999999998991+1.3119176169748879e-14j),(1212.4425990413183+1600.4747344068815j)
979,2718.683,(-4.00000000000004+2.74145644147356e-14j),(-176.41498238239046-3597.7601039868664j)
980,2721.46,(-9.999999999999961+2.2595210418135166e-15j),(-4543.287316403358-5791.116592397004j)
981,2724.237,(-23.00000000000014-1.7556331943885352e-14j),(2907.7593039164854-1924.565877136385j)
982,2727.014,(-36.99999999999993-1.408272705682318e-14j),(9291.8086736001-2128.755560102607j)
983,2729.791,(-44.999999999999936+4.475621075705237e-15j),(-5367.043008703451+8308.192745510802j)
984,2732.568,(-49.999999999999886+1.590306874671271e-14j),(3435.751319808274-6220.8099139299875j)
985,2735.3450000000003,(-50.00000000000017+2.3268591389360386e-14j),(9367.954127280273+1137.008992615155j)
986,2738.1220000000003,(-51.000000000000085-3.993962408244696e-15j),(2922.6168713820075-4171.599107296057j)
987,2740.8990000000003,(-51.999999999999794-9.372863540116438e-15j),(-8282.953149259673+14455.132613663805j)
988,2743.676,(-52.99999999999986-1.7210728010829156e-14j),(3776.4893811682473-56.39095374794874j)
989,2746.453,(-56.00000000000016-5.755957550923091e-15j),(2936.475588619227+1332.5672128911597j)
990,2749.23,(-55.00000000000014+1.6795841262503774e-14j),(-5677.969279538808-1150.929728765277j)
991,2752.007,(-53.00000000000013+1.9523145088677745e-14j),(5688.291204095449+2519.7481825327477j)
992,2754.784,(-54.9999999999999-2.534460728997069e-15j),(11719.552170055951+3675.3840114869904j)
993,2757.561,(-52.99999999999988-1.0953968436303761e-14j),(-11500.742831636351+11168.296715020124j)
994,2760.338,(-58.00000000000013+5.336995747444516e-15j),(-4708.927449886011+2700.952422722883j)
995,2763.1150000000002,(-59.00000000000011+2.3159625965690745e-14j),(8131.923487846929+2849.0081399509772j)
996,2765.8920000000003,(-62.000000000000135-5.544048287152653e-15j),(-4162.353101728388+9158.773241159157j)
997,2768.6690000000003,(-58.99999999999987+1.888149533351057e-16j),(-17841.330116649373+11710.28898383136j)
998,2771.446,(-56.999999999999815-1.3396583548658583e-14j),(15957.45824118749-6413.0504421466085j)
999,2774.223,(-64.99999999999991-2.559380926667954e-15j),(1096.9373702979842+5480.8655813742935j)
